time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666605643.3117373,19381.48,59.61927933,-1.923855866,-9.926258809956724e-05,1587.8291708734396,0.08192507336248,-6.821210263296962e-13,1.275375829432278
1666605653.294852,19381.48,59.61927933,-1.923855866,-9.926258809956724e-05,1585.905315007439,0.0818258107743804,-6.821210263296962e-13,1.2753758294315958
1666605663.5133595,19381.48,59.61927933,-1.923855866,-9.926258809956724e-05,1583.9814591414383,0.0817265481862808,-6.821210263296962e-13,1.2753758294309137
1666605673.3696756,19378.86,57.4608744,-1.4921748800000003,-7.700013726297627e-05,1582.2751607051898,0.0816495480490178,-6.821210263296962e-13,1.2753758294302315
1666605683.3503869,19378.86,57.4608744,-1.4921748800000003,-7.700013726297627e-05,1580.7829858251891,0.0815725479117548,-0.2141235562485235,1.2753758294295494
1666605693.3494966,19378.86,57.4608744,-1.4921748800000003,-7.700013726297627e-05,1579.2908109451887,0.0814955477744918,-6.821210263296962e-13,1.061252273181026
1666605703.3548844,19394.05,65.30367017,-3.060734034000001,-0.0001578181985712,1577.4679942818827,0.0813377295759206,-4.547473508864641e-13,1.0612522731803438
1666605714.1428423,19394.05,65.30367017,-3.060734034000001,-0.0001578181985712,1574.407260247883,0.0811799113773494,1.2379173706940492,1.061252273179889
1666605724.4381864,19394.05,65.30367017,-3.060734034000001,-0.0001578181985712,1571.346526213883,0.0810220931787781,2.273736754432321e-13,2.299169643873938
1666605734.2155151,19396.95,66.51028176,-3.302056352000001,-0.0001702358541935,1568.2794339321,0.0808518573245845,0.0,2.2991696438741656
1666605744.1530323,19396.95,66.51028176,-3.302056352000001,-0.0001702358541935,1564.9773775800995,0.0806816214703909,0.2349640702168471,2.2991696438741656
1666605754.340775,19396.95,66.51028176,-3.302056352000001,-0.0001702358541935,1561.675321228099,0.0805113856161973,-4.547473508864641e-13,2.5341337140910127
1666605764.2436025,19398.03,66.9604707,-3.392094140000001,-0.0001748679706135,1558.370179384564,0.0803365176455837,-6.821210263296962e-13,2.534133714090558
1666605774.377507,19398.03,66.9604707,-3.392094140000001,-0.0001748679706135,1554.978085244562,0.0801616496749701,0.0869522964649149,2.534133714089876
1666605784.3112526,19398.03,66.9604707,-3.392094140000001,-0.0001748679706135,1551.5859911045602,0.0799867817043565,-2.0463630789890885e-12,2.621086010554791
1666605794.1333916,19390.49,61.73453377,-2.346906754000001,-0.000121033906518,1548.6359840165078,0.0798657477978384,-1.8189894035458565e-12,2.6210860105527445
1666605804.22445,19390.49,61.73453377,-2.346906754000001,-0.000121033906518,1546.2890772625076,0.0797447138913203,-0.6031003340524421,2.621086010550925
1666605814.2392013,19390.49,61.73453377,-2.346906754000001,-0.000121033906518,1543.9421705085076,0.0796236799848022,-2.273736754432321e-13,2.017985676498484
1666605824.6676724,19384.88,57.59794866,-1.519589732,-7.839046370160661e-05,1541.9758919317926,0.0795452895211006,0.0,2.017985676498256
