Time,Price,Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1669771044.7845805,1268.45,-1.4700000000000273,0.0,1.0,0.0,0.8394666155889208,1064.8214285437666
1669771104.8786094,1270.4,1.9500000000000453,1.0,0.0,1066.458388444165,0.0,1066.458388444165
1669771164.8478494,1268.93,-1.4700000000000273,0.0,1.0,0.0,0.8404391010096419,1066.458388444165
1669771224.929526,1267.91,-1.0199999999999818,0.0,1.0,0.0,0.8404391010096419,1065.6011405611353
1669771284.7512722,1268.05,0.1399999999998726,1.0,0.0,1065.7188020352764,0.0,1065.7188020352764
1669771345.3138878,1270.03,1.9800000000000184,1.0,0.0,1065.7188020352764,0.0,1065.7188020352764
1669771404.929091,1270.07,0.0399999999999636,1.0,0.0,1065.7188020352764,0.0,1065.7188020352764
1669771465.451094,1267.06,-3.009999999999991,0.0,1.0,0.0,0.8410957666055882,1065.7188020352764
1669771524.9430444,1268.34,1.2799999999999727,1.0,0.0,1066.7954046165316,0.0,1066.7954046165316
1669771584.865543,1267.71,-0.6299999999998818,0.0,1.0,0.0,0.8415137567870661,1066.7954046165316
1669771644.8019652,1267.51,-0.2000000000000454,0.0,1.0,0.0,0.8415137567870661,1066.6271018651742
1669771704.8977742,1267.08,-0.4300000000000636,0.0,1.0,0.0,0.8415137567870661,1066.2652509497557
1669771764.8998508,1267.45,0.3700000000001182,1.0,0.0,1066.576611039767,0.0,1066.576611039767
1669771824.901444,1268.85,1.3999999999998636,1.0,0.0,1066.576611039767,0.0,1066.576611039767
1669771885.3015068,1268.28,-0.5699999999999363,0.0,1.0,0.0,0.8409630452579612,1066.576611039767
1669771944.8961356,1270.15,1.8700000000001185,1.0,0.0,1068.1492119343995,0.0,1068.1492119343995
1669772005.129463,1269.87,-0.2800000000002001,0.0,1.0,0.0,0.8411484734141287,1068.1492119343995
1669772065.0540056,1268.62,-1.25,0.0,1.0,0.0,0.8411484734141287,1067.0977763426315
1669772125.001045,1269.42,0.8000000000001819,1.0,0.0,1067.7706951213634,0.0,1067.7706951213634
1669772184.7845778,1270.2,0.7799999999999727,1.0,0.0,1067.7706951213634,0.0,1067.7706951213634
1669772245.0224266,1270.95,0.75,1.0,0.0,1067.7706951213634,0.0,1067.7706951213634
1669772304.9602735,1270.71,-0.2400000000000091,0.0,1.0,0.0,0.8402945558950219,1067.7706951213634
1669772364.927059,1269.15,-1.5599999999999454,0.0,1.0,0.0,0.8402945558950219,1066.459835614167
1669772425.2144682,1269.06,-0.0900000000001455,0.0,1.0,0.0,0.8402945558950219,1066.3842091041363
1669772484.9255085,1268.69,-0.3699999999998908,0.0,1.0,0.0,0.8402945558950219,1066.073300118455
1669772545.2696624,1269.02,0.3299999999999272,1.0,0.0,1066.3505973219008,0.0,1066.3505973219008
1669772604.8599286,1268.98,-0.0399999999999636,0.0,1.0,0.0,0.8403210431385055,1066.3505973219008
1669772664.9422505,1268.1,-0.8800000000001091,0.0,1.0,0.0,0.8403210431385055,1065.6111148039388
1669772725.1149898,1268.68,0.5800000000001546,1.0,0.0,1066.0985010089591,0.0,1066.0985010089591
1669772784.875635,1267.76,-0.9200000000000728,0.0,1.0,0.0,0.8409308552162548,1066.0985010089591
1669772844.944869,1269.55,1.7899999999999636,1.0,0.0,1067.6037672397963,0.0,1067.6037672397963
1669772904.9049234,1270.14,0.5900000000001455,1.0,0.0,1067.6037672397963,0.0,1067.6037672397963
1669772965.053598,1270.2,0.0599999999999454,1.0,0.0,1067.6037672397963,0.0,1067.6037672397963
1669773024.9725046,1271.37,1.1699999999998454,1.0,0.0,1067.6037672397963,0.0,1067.6037672397963
1669773085.202879,1272.0,0.6300000000001091,1.0,0.0,1067.6037672397963,0.0,1067.6037672397963
1669773144.917307,1273.35,1.349999999999909,1.0,0.0,1067.6037672397963,0.0,1067.6037672397963
1669773204.8802729,1272.25,-1.099999999999909,0.0,1.0,0.0,0.839146211231909,1067.6037672397963
1669773264.942967,1273.2,0.9500000000000456,1.0,0.0,1068.4009561404666,0.0,1068.4009561404666
