time,price,rsi,change_cash,change_coin,balance_USDT,balance_coin,profit,total_profit
1668187208.1593874,16885.92,55.56904071,-1.1138081420000017,-6.596076151018137e-05,,,,29.70204198183933
1668187269.6222265,16840.63,46.78952022,0.6420959560000004,3.8127787143355104e-05,,,,29.70204198183933
1668187329.5816646,16853.73,49.06464407,0.1870711859999989,1.1099690454279198e-05,,,,29.70204198183933
1668187389.562575,16853.46,49.05545495,0.1889090099999997,1.1208915557992229e-05,,,,29.70204198183933
1668187451.3041463,16855.05,49.4584874,0.1083025199999987,6.425523507791359e-06,,,,29.70204198183933
1668187511.4367127,16848.47,47.9510399,0.4097920199999993,2.4322209672450933e-05,,,,29.70204198183933
1668187571.4954443,16827.22,43.14333641,1.3713327179999997,8.149490634816681e-05,,,,29.70204198183933
1668187632.8096097,16818.38,41.30500052,1.7389998959999993,0.0001033987753874,,,,29.70204198183933
1668187692.844479,16805.8,38.77305575,2.2453888500000003,0.0001336079716526,,,,29.70204198183933
1668187752.862542,16819.18,42.82504624,1.4349907519999991,8.531871066246982e-05,,,,29.70204198183933
1668187814.2648818,16834.4,47.09002982,0.5819940359999993,3.4571712445943974e-05,,,,29.70204198183933
1668187874.3099625,16828.14,45.60794323,0.8784113540000007,5.219895686629662e-05,,,,29.70204198183933
1668187934.3254344,16849.07,51.14447589,-0.2288951780000019,-1.358503335792432e-05,,,,29.70204198183933
1668187996.646769,16839.28,48.63096825,0.2738063499999992,1.6259979642835038e-05,,,,29.70204198183933
1668188056.8051753,16796.58,39.56938843,2.0861223140000007,0.0001241992306767,,,,29.70204198183933
1668188117.100036,16799.74,40.45366864,1.909266272,0.0001136485607515,,,,29.70204198183933
1668188178.7263007,16797.13,40.11509745,1.9769805099999989,0.0001176975179688,,,,29.70204198183933
1668188238.8103297,16775.72,35.85603993,2.828792014,0.0001686241791112,,,,29.70204198183933
1668188298.7279742,16764.31,34.15941028,3.1681179439999987,0.0001889799188872,,,,29.70204198183933
1668188360.1660855,16787.57,41.1818648,1.7636270399999994,0.0001050555285845,,,,29.70204198183933
1668188420.6050177,16779.06,39.52102422,2.0957951559999994,0.0001249053973226,,,,29.70204198183933
1668188480.5618162,16807.29,47.17673246,0.564653508000001,3.359574970146889e-05,,,,29.70204198183933
1668188542.5953708,16786.15,42.69137166,1.4617256679999997,8.707926880195873e-05,,,,29.70204198183933
1668188602.5238776,16801.15,46.52873929,0.6942521419999998,4.132170369290196e-05,,,,29.70204198183933
1668188662.5666387,16805.39,47.64033754,0.4719324920000005,2.8082210052846173e-05,,,,29.70204198183933
1668188723.8742042,16830.44,53.49091756,-0.698183512,-4.148337844999893e-05,,,,29.70204198183933
1668188783.823429,16826.24,52.42779135,-0.4855582700000003,-2.885720576908449e-05,,,,29.70204198183933
1668188843.7404714,16811.2,48.73866778,0.252266444,1.5005855857999429e-05,,,,29.70204198183933
1668188904.911349,16835.67,54.3985691,-0.879713820000001,-5.225297359713044e-05,,,,29.70204198183933
1668188964.9240043,16827.34,52.27759936,-0.4555198720000017,-2.707022452746553e-05,,,,29.70204198183933
1668189024.965398,16847.76,56.70899069,-1.3417981380000017,-7.964252446616059e-05,,,,29.70204198183933
1668189086.9807384,16843.58,55.69110932,-1.138221864000002,-6.757600605097026e-05,,,,29.70204198183933
1668189146.9802914,16868.44,60.57538187,-2.115076374000001,-0.0001253866020805,,,,29.70204198183933
1668189207.0277147,16865.11,59.60271164,-1.9205423280000016,-0.0001138766558889,,,,29.70204198183933
1668189269.0647786,16901.46,66.03343566,-3.206687131999999,-0.0001897284099716,,,,29.70204198183933
1668189329.5549517,16899.96,65.55252378,-3.110504756000001,-0.0001840539714886,,,,29.70204198183933
1668189389.071944,16959.07,73.42631742,-4.685263484000002,-0.000276268892339,,,,29.70204198183933
1668189450.077909,16924.23,64.12291612,-2.8245832240000013,-0.0001668958188348,,,,29.70204198183933
1668189510.1690674,16945.59,66.62624895,-3.325249790000001,-0.0001962309834004,,,,29.70204198183933
1668189570.237532,16921.48,60.98475871,-2.1969517420000013,-0.0001298321270952,,,,29.70204198183933
1668189631.5428925,16909.31,58.30124182,-1.660248364000001,-9.81854590163644e-05,,,,29.70204198183933
1668189691.8430254,16939.38,62.59658448,-2.5193168959999994,-0.0001487254489833,,,,29.70204198183933
1668189751.6058202,16982.85,67.91652344,-3.583304688000002,-0.0002109954859166,,,,29.70204198183933
1668189813.9633305,16979.76,67.39480776,-3.478961552000001,-0.0002048887352942,,,,29.70204198183933
1668189873.7182438,17000.0,69.69218361,-3.938436722000001,-0.0002316727483529,,,,29.70204198183933
1668189933.5321484,17001.43,69.55373041,-3.910746082000001,-0.0002300245380535,,,,29.70204198183933
1668189994.7182598,16973.64,62.6324313,-2.5264862600000004,-0.0001488476402233,,,,29.70204198183933
1668190054.814653,16990.38,65.04811504,-3.009623008,-0.0001771368861673,,,,29.70204198183933
1668190115.1643662,16998.89,66.19213348,-3.2384266959999994,-0.00019050812706,,,,29.70204198183933
1668190177.1674051,17039.1,70.9791796,-4.19583592,-0.0002462475083777,,,,29.70204198183933
1668190237.4903903,17000.82,62.10970623,-2.421941246000001,-0.000142460260505,,,,29.70204198183933
1668190297.2479167,16996.7,61.20437221,-2.240874442000001,-0.0001318417364547,,,,29.70204198183933
1668190360.259036,16989.74,59.62326319,-1.9246526380000013,-0.0001132832308204,,,,29.70204198183933
1668190420.3159354,17004.78,61.93041527,-2.386083054,-0.0001403183724811,,,,29.70204198183933
1668190480.3203485,17012.73,63.12039564,-2.624079128,-0.0001542420956542,,,,29.70204198183933
1668190542.1921856,16992.74,58.02981886,-1.6059637720000008,-9.450881800109934e-05,,,,29.70204198183933
1668190602.1387484,17010.0,60.34314873,-2.068629746000001,-0.0001216125659024,,,,29.70204198183933
1668190662.5045547,17025.61,62.96592672,-2.593185344,-0.0001523108625182,,,,29.70204198183933
1668190724.305915,17007.87,58.31618077,-1.6632361540000016,-9.779214881110932e-05,,,,29.70204198183933
1668190783.7815394,16995.34,55.52572552,-1.1051451040000018,-6.502636040232215e-05,,,,29.70204198183933
1668190843.7973776,16971.06,50.40616609,-0.0812332180000012,-4.786573024902468e-06,,,,29.70204198183933
1668190905.0274153,16945.54,45.63597435,0.8728051299999997,5.150648076130944e-05,,,,29.70204198183933
1668190964.977445,16953.23,47.32181966,0.5356360679999987,3.159492722035853e-05,,,,29.70204198183933
