Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668676873.0,0.045416,58.57644714,0.5857644714,0.4142355286,604.6709492594808,9415.308209280358,1032.2765868921576
1668676933.0,0.045399,56.23565081,0.5623565081,0.4376434918999999,580.4174458806566,9949.538112556293,1032.1165266525998
1668676994.0,0.04544,58.46757003,0.5846757002999999,0.4153242997,603.6919603915208,9437.334888285512,1032.5244577152146
1668677054.0,0.045546,63.52770276,0.6352770275999999,0.3647229724,656.5745725595906,8276.253516308392,1033.524815213373
1668677114.0,0.045517,62.23954265,0.6223954265,0.3776045735,643.1117361952847,8572.02952009392,1033.2848038613995
1668677175.0,0.04549,60.11086381,0.6011086380999999,0.3988913619000001,620.977297751806,9058.607634920889,1033.0533590643572
1668677235.0,0.04549,60.11086381,0.6011086380999999,0.3988913619000001,620.977297751806,9058.607634920889,1033.0533590643572
1668677295.0,0.04544,56.27262618,0.5627262618000001,0.4372737381999999,581.0713791656433,9936.818871412144,1032.6004286826112
1668677355.0,0.04547,58.25600335,0.5825600335,0.4174399665,601.7254041314945,9482.584761760696,1032.8985332487534
1668677415.0,0.04547,58.25600335,0.5825600335,0.4174399665,601.7254041314947,9482.584761760694,1032.8985332487534
1668677475.0,0.04544,55.72165216,0.5572165216,0.4427834784,575.3896122757106,10062.157645910873,1032.614055705901
1668677536.0,0.04544,55.72165216,0.5572165216,0.4427834784,575.3896122757106,10062.157645910873,1032.614055705901
1668677596.0,0.045519,60.31442141,0.6031442141,0.3968557859,623.294638738423,9009.739392814092,1033.4089661599276
1668677656.0,0.045709,70.10610724,0.7010610724,0.2989389275999999,725.6829097804008,6769.7369634899405,1035.1208166445624
1668677717.0,0.045699,69.70719799,0.6970719799,0.3029280201,721.5065271546447,6861.125891601195,1035.0531192749277
1668677777.0,0.045682,67.12093748,0.6712093748,0.3287906252,694.659067788972,7448.829130637857,1034.9364801347706
1668677837.0,0.045546,55.75835676,0.5575835675999999,0.4424164324,576.4987199508618,10043.137035571555,1033.923439373004
1668677898.0,0.045484,51.43919476,0.5143919476,0.4856080524,531.521592901546,11031.993051957888,1033.3007648767984
1668677958.0,0.04548,51.17709311,0.5117709311,0.4882290688999999,528.7907111339171,11092.0388252127,1033.2566369045908
1668678018.0,0.045593,57.79525026,0.5779525026000001,0.4220474973999999,597.8976650176381,9576.30277178956,1034.5100372918396
