Time,Price 1m,Change 1m,Change 5m,Change 30m,Change 4h,Rate 1m,Rate 5m,Rate 30m,Rate 4h,Difference 5m,Difference 30m,Difference 4h
1668677597.0,16529.42,-9.98,-2.38,-1.1667,-0.0418,-9.98,-2.38,-1.1667,-0.0418,-19.734,-30.7363,-48.549
1668677657.0,16490.0,-39.42,-4.256,-1.4546,-0.0955,-39.42,-4.256,-1.4546,-0.0955,-54.898,-68.7017,-87.8735
1668677717.0,16495.81,5.81,-11.562,-2.6727,-0.2771,5.81,-11.562,-2.6727,-0.2771,-37.526,-60.219,-81.7864
1668677778.0,16508.63,12.82,-12.026,-2.481,-0.2162,12.6098,-11.8289,-2.4403,-0.2127,-12.68,-44.918,-68.7502
1668677838.0,16528.96,20.33,-8.658,-2.0783,-0.1377,20.33,-8.658,-2.0783,-0.1377,16.308,-22.5097,-48.2825
1668677899.0,16514.73,-14.23,-2.088,-1.5197,-0.068,-13.9967,-2.0538,-1.4948,-0.0669,4.166,-35.22,-62.4445
1668677958.0,16514.65,-0.08,-2.938,-2.0223,-0.1525,-0.0814,-2.9878,-2.0566,-0.1551,7.024,-33.2777,-62.372
1668678018.0,16509.24,-5.41,4.93,-2.234,-0.165,-5.41,4.93,-2.234,-0.165,-3.316,-36.4537,-67.617
1668678079.0,16515.3,6.06,2.686,-2.1287,-0.193,5.9607,2.642,-2.0938,-0.1898,0.058,-28.265,-61.364
1668678139.0,16525.99,10.69,1.334,-1.8133,-0.1959,10.69,1.334,-1.8133,-0.1959,9.414,-15.7617,-50.4781
1668678199.0,16529.87,3.88,-0.594,-1.624,-0.1182,3.88,-0.594,-1.624,-0.1182,13.888,-10.2577,-46.4799
1668678261.0,16524.41,-5.46,3.028,-1.3624,-0.1392,-5.2839,2.9303,-1.3185,-0.1347,5.4,-14.3553,-51.8007
1668678321.0,16535.03,10.62,1.952,-1.5166,-0.15,10.62,1.952,-1.5166,-0.15,14.068,-2.2187,-41.0307
1668678381.0,16540.66,5.63,5.158,-0.992,-0.1066,5.63,5.158,-0.992,-0.1066,14.54,4.4033,-35.2941
1668678441.0,16536.46,-4.2,5.072,-0.5307,-0.0818,-4.2,5.072,-0.5307,-0.0818,5.268,0.734,-39.4123
1668678502.0,16523.54,-12.92,2.094,-0.6947,-0.098,-12.7082,2.0597,-0.6833,-0.0964,-9.746,-11.4913,-52.2343
1668678561.0,16513.25,-10.29,-1.266,-0.7936,-0.1529,-10.4644,-1.2875,-0.8071,-0.1555,-18.77,-20.9877,-62.3714
1668678622.0,16501.28,-11.97,-2.232,-1.4304,-0.1973,-11.7738,-2.1954,-1.407,-0.1941,-28.508,-31.5273,-74.1441
1668678682.0,16502.6,1.32,-6.75,-1.639,-0.2544,1.32,-6.75,-1.639,-0.2544,-20.438,-28.5683,-72.5697
1668678742.0,16489.18,-13.42,-7.612,-2.0236,-0.2407,-13.42,-7.612,-2.0236,-0.2407,-26.246,-39.9647,-85.749
1668678803.0,16515.0,25.82,-9.456,-2.397,-0.3029,25.3967,-9.301,-2.3577,-0.2979,9.03,-11.7477,-59.6261
1668678863.0,16521.98,6.98,-1.708,-1.1207,-0.2187,6.98,-1.708,-1.1207,-0.2187,17.718,-3.647,-52.4274
1668678923.0,16531.85,9.87,1.746,-0.3133,-0.1844,9.87,1.746,-0.3133,-0.1844,25.842,6.5363,-42.373
1668678984.0,16525.6,-6.25,6.114,-0.3554,-0.1294,-6.1475,6.0138,-0.3496,-0.1273,13.478,0.6417,-48.4936
1668679044.0,16521.23,-4.37,4.6,-0.9413,-0.1776,-4.37,4.6,-0.9413,-0.1776,4.508,-2.787,-52.686
1668679103.0,16523.77,2.54,6.41,-1.0023,-0.1933,2.5831,6.5186,-1.0193,-0.1966,0.638,0.7553,-49.9527
1668679164.0,16524.97,1.2,1.754,-0.8977,-0.1926,1.1803,1.7252,-0.883,-0.1894,0.084,2.853,-48.5601
1668679224.0,16522.19,-2.78,0.598,-0.7613,-0.1817,-2.78,0.598,-0.7613,-0.1817,-3.294,0.8343,-51.1584
1668679284.0,16521.44,-0.75,-1.932,-1.125,-0.2495,-0.75,-1.932,-1.125,-0.2495,-2.112,1.2093,-51.6589
1668679345.0,16519.31,-2.13,-0.832,-1.016,-0.1987,-2.0951,-0.8184,-0.9993,-0.1954,-3.41,0.0953,-53.5902
1668679405.0,16514.69,-4.62,-0.384,-0.6697,-0.1269,-4.62,-0.384,-0.6697,-0.1269,-7.646,-3.855,-58.0833
1668679465.0,16517.15,2.46,-1.816,-0.491,-0.1783,2.46,-1.816,-0.491,-0.1783,-3.37,-0.904,-55.445
1668679526.0,16508.21,-8.94,-1.564,0.905,-0.267,-8.7934,-1.5384,0.8902,-0.2626,-10.746,-10.749,-64.118
1668679586.0,16509.54,1.33,-2.796,0.4133,-0.3074,1.33,-2.796,0.4133,-0.3074,-6.62,-9.8323,-62.4806
1668679646.0,16523.78,14.24,-2.38,0.0304,-0.2974,14.24,-2.38,0.0304,-0.2974,10.0,4.3773,-47.9432
1668679707.0,16524.14,0.36,0.894,-0.1727,-0.1784,0.3541,0.8793,-0.1699,-0.1755,9.466,4.91,-47.4048
1668679767.0,16516.78,-7.36,1.89,0.3137,-0.179,-7.36,1.89,0.3137,-0.179,0.216,-2.7637,-54.5858
1668679827.0,16508.84,-7.94,-0.074,0.071,-0.2218,-7.94,-0.074,0.071,-0.2218,-7.65,-10.7747,-62.304
1668679889.0,16508.85,0.01,0.126,-0.0134,-0.2968,0.0097,0.1219,-0.013,-0.2872,-7.766,-10.7513,-61.9972
1668679948.0,16508.91,0.06,-0.138,-0.215,-0.348,0.061,-0.1403,-0.2186,-0.3539,-7.568,-10.4763,-61.5892
1668680008.0,16519.86,10.95,-2.974,-0.5693,-0.342,10.95,-2.974,-0.5693,-0.342,6.356,1.043,-50.2972
1668680069.0,16522.02,2.16,-0.856,-0.3337,-0.3247,2.1246,-0.842,-0.3282,-0.3194,9.372,3.5367,-47.8125
1668680129.0,16531.2,9.18,1.048,-0.0796,-0.2861,9.18,1.048,-0.0796,-0.2861,17.504,12.7963,-38.3464
1668680189.0,16540.52,9.32,4.472,-0.1277,-0.2836,9.32,4.472,-0.1277,-0.2836,22.352,22.244,-28.7428
1668680250.0,16527.22,-13.3,6.334,-0.0047,-0.2326,-13.082,6.2302,-0.0046,-0.2288,2.718,8.9487,-41.8102
1668680310.0,16530.45,3.23,3.662,-0.308,-0.2497,3.23,3.662,-0.308,-0.2497,2.286,12.4867,-38.3305
1668680370.0,16535.64,5.19,2.118,0.2304,-0.2373,5.19,2.118,0.2304,-0.2373,5.358,17.4463,-32.9032
1668680430.0,16538.8,3.16,2.724,0.7463,-0.2659,3.16,2.724,0.7463,-0.2659,5.794,19.86,-29.4773
1668680490.0,16530.36,-8.44,1.52,1.2507,-0.2499,-8.44,1.52,1.2507,-0.2499,-4.166,10.1693,-37.6674
1668680550.0,16532.13,1.77,-2.032,0.9253,-0.2842,1.77,-2.032,0.9253,-0.2842,-0.364,11.014,-35.6132
1668680611.0,16531.67,-0.46,0.982,1.4317,-0.3087,-0.4525,0.9659,1.4082,-0.3036,-1.806,9.1223,-35.7645
1668680671.0,16537.59,5.92,0.244,0.5556,-0.34,5.92,0.244,0.5556,-0.34,3.87,14.4867,-29.5045
1668680731.0,16546.5,8.91,0.39,0.5204,-0.3073,8.91,0.39,0.5204,-0.3073,12.39,22.8763,-20.2872
1668680792.0,16544.08,-2.42,1.54,0.4883,-0.2522,-2.3803,1.5148,0.4803,-0.2481,8.43,19.968,-22.455
1668680852.0,16543.25,-0.83,2.744,0.616,-0.2428,-0.83,2.744,0.616,-0.2428,4.856,18.522,-23.0422
1668680912.0,16542.0,-1.25,2.224,0.734,-0.2211,-1.25,2.224,0.734,-0.2211,1.382,16.538,-24.0711
1668680973.0,16536.58,-5.42,2.066,0.6077,-0.2299,-5.3311,2.0321,0.5977,-0.2261,-6.104,10.5103,-29.2612
1668681033.0,16537.78,1.2,-0.202,0.387,-0.2635,1.2,-0.202,0.387,-0.2635,-4.702,11.3233,-27.7977
1668681093.0,16530.01,-7.77,-1.744,0.5196,-0.2322,-7.77,-1.744,0.5196,-0.2322,-10.728,3.0337,-35.3355
1668681154.0,16528.28,-1.73,-2.814,0.2857,-0.2339,-1.7016,-2.7679,0.281,-0.2301,-9.644,1.018,-36.8316
1668681214.0,16529.55,1.27,-2.994,0.299,-0.2086,1.27,-2.994,0.299,-0.2086,-5.38,1.989,-35.353
1668681274.0,16524.71,-4.84,-2.49,0.4953,-0.1957,-4.84,-2.49,0.4953,-0.1957,-7.73,-3.3463,-39.9973
1668681335.0,16524.94,0.23,-2.374,0.252,-0.1813,0.2262,-2.3351,0.2479,-0.1783,-5.126,-3.3683,-39.586
1668681395.0,16518.57,-6.37,-2.568,0.5577,-0.2042,-6.37,-2.568,0.5577,-0.2042,-8.928,-10.296,-45.7518
1668681455.0,16517.57,-1.0,-2.288,0.301,-0.2265,-1.0,-2.288,0.301,-0.2265,-7.64,-11.597,-46.5253
1668681516.0,16522.75,5.18,-2.142,-0.207,-0.2454,5.0951,-2.1069,-0.2036,-0.2414,-0.318,-6.21,-41.0999
1668681576.0,16531.18,8.43,-1.36,-0.0463,-0.238,8.43,-1.36,-0.0463,-0.238,9.472,2.2663,-32.4319
1668681635.0,16530.26,-0.92,1.294,0.48,-0.2018,-0.9356,1.3159,0.4881,-0.2052,7.258,0.8663,-33.1501
1668681696.0,16533.96,3.7,1.064,0.714,-0.1593,3.6393,1.0466,0.7023,-0.1567,9.894,3.8523,-29.2908
1668681756.0,16535.2,1.24,3.078,0.837,-0.1723,1.24,3.078,0.837,-0.1723,8.056,4.2553,-27.8785
1668681816.0,16537.71,2.51,3.526,0.8763,-0.082,2.51,3.526,0.8763,-0.082,7.04,5.889,-25.2865
1668681877.0,16544.53,6.82,2.992,0.595,-0.0345,6.7082,2.943,0.5852,-0.0339,10.868,12.114,-18.432
1668681937.0,16552.38,7.85,2.67,0.7503,-0.0309,7.85,2.67,0.7503,-0.0309,16.048,19.2137,-10.5511
1668681997.0,16542.44,-9.94,4.424,0.706,-0.0218,-9.94,4.424,0.706,-0.0218,1.684,8.5677,-20.4693
1668682058.0,16540.9,-1.54,1.696,0.064,-0.0416,-1.5148,1.6682,0.063,-0.0409,-1.552,6.9637,-21.9677
1668682118.0,16544.31,3.41,1.14,0.456,-0.0551,3.41,1.14,0.456,-0.0551,0.718,9.9177,-18.5026
1668682178.0,16547.6,3.29,1.32,0.462,-0.0013,3.29,1.32,0.462,-0.0013,2.688,12.7457,-15.2113
1668682239.0,16548.66,1.06,0.614,0.3987,0.005,1.0426,0.6039,0.3922,0.0049,3.134,13.407,-14.1563
1668682299.0,16533.75,-14.91,-0.744,0.3287,0.0034,-14.91,-0.744,0.3287,0.0034,-11.032,-1.8317,-29.0697
1668682359.0,16526.28,-7.47,-1.738,0.113,-0.0992,-7.47,-1.738,0.113,-0.0992,-16.764,-9.4147,-36.4405
1668682420.0,16533.72,7.44,-2.924,-0.195,-0.076,7.318,-2.8761,-0.1918,-0.0748,-6.4,-1.7797,-28.9245
1668682480.0,16540.86,7.14,-2.118,0.0683,-0.0794,7.14,-2.118,0.0683,-0.0794,2.858,5.292,-21.7051
1668682540.0,16533.21,-7.65,-1.348,0.109,-0.084,-7.65,-1.348,0.109,-0.084,-3.444,-2.467,-29.2711
1668682601.0,16534.08,0.87,-3.09,-0.443,-0.1462,0.8557,-3.0393,-0.4357,-0.1438,0.516,-1.154,-28.2549
1668682661.0,16537.63,3.55,0.066,-0.3333,-0.1755,3.55,0.066,-0.3333,-0.1755,4.0,2.7293,-24.5294
1668682721.0,16531.96,-5.67,2.27,-0.1874,-0.1148,-5.67,2.27,-0.1874,-0.1148,-3.94,-2.7533,-30.0846
1668682781.0,16534.3,2.34,-0.352,-0.3346,-0.0626,2.34,-0.352,-0.3346,-0.0626,-1.248,-0.0787,-27.682
1668682841.0,16526.51,-7.79,-1.312,-0.076,-0.0127,-7.79,-1.312,-0.076,-0.0127,-7.726,-7.7927,-35.4593
1668682902.0,16537.66,11.15,-1.34,-0.3757,-0.1343,10.9672,-1.318,-0.3695,-0.1321,4.764,3.733,-24.175
1668682962.0,16536.66,-1.0,0.716,0.255,-0.1408,-1.0,0.716,0.255,-0.1408,3.048,2.478,-25.0342
1668683022.0,16539.25,2.59,-0.194,0.2793,-0.2032,2.59,-0.194,0.2793,-0.2032,5.832,4.7887,-22.241
1668683082.0,16543.48,4.23,1.458,0.3234,-0.2118,4.23,1.458,0.3234,-0.2118,8.604,8.6953,-17.7992
1668683143.0,16548.89,5.41,1.836,0.6256,-0.1963,5.3213,1.8059,0.6153,-0.1931,12.178,13.4797,-12.1929
1668683203.0,16550.93,2.04,4.476,0.7984,-0.1731,2.04,4.476,0.7984,-0.1731,9.742,14.7213,-9.9798
1668683263.0,16578.17,27.24,2.654,1.0786,-0.1768,27.24,2.654,1.0786,-0.1768,34.328,40.8827,17.437
1668683324.0,16578.99,0.82,8.302,2.02,-0.0773,0.8066,8.1659,1.9869,-0.076,26.846,39.6827,18.3343
1668683384.0,16580.68,1.69,7.948,1.8747,-0.1388,1.69,7.948,1.8747,-0.1388,20.588,39.498,20.1631
1668683444.0,16572.15,-8.53,7.44,1.65,-0.1164,-8.53,7.44,1.65,-0.1164,4.618,29.318,11.7495
1668683505.0,16575.12,2.97,4.652,1.3963,-0.1639,2.9213,4.5757,1.3734,-0.1612,2.936,30.8917,14.8834
1668683565.0,16591.58,16.46,4.838,1.372,-0.1199,16.46,4.838,1.372,-0.1199,14.558,45.9797,31.4633
1668683625.0,16584.25,-7.33,2.682,1.8794,-0.0571,-7.33,2.682,1.8794,-0.0571,4.546,36.7703,24.1904
1668683686.0,16579.46,-4.79,1.052,1.5513,-0.0354,-4.7115,1.0348,1.5259,-0.0348,-1.296,30.429,19.4358
1668683745.0,16576.61,-2.85,-0.244,1.1643,0.0734,-2.8983,-0.2481,1.184,0.0746,-3.902,26.4147,16.5124
1668683806.0,16574.95,-1.66,0.892,0.8077,-0.0339,-1.6328,0.8774,0.7945,-0.0333,-6.454,23.947,14.8863
1668683866.0,16586.2,11.25,-0.034,1.0837,-0.0257,11.25,-0.034,1.0837,-0.0257,4.83,34.1133,26.162
1668683926.0,16603.2,17.0,-1.076,1.51,0.027,17.0,-1.076,1.51,0.027,22.906,49.6033,43.135
1668683986.0,16596.45,-6.75,3.79,1.963,0.1934,-6.75,3.79,1.963,0.1934,12.366,40.8903,36.1916
1668684047.0,16578.9,-17.55,3.398,1.6283,0.1212,-17.2623,3.3423,1.6016,0.1192,-8.582,21.712,18.5204
1668684107.0,16578.62,-0.28,0.458,1.008,0.107,-0.28,0.458,1.008,0.107,-9.32,20.424,18.1334
1668684167.0,16578.15,-0.47,0.734,1.4957,0.0914,-0.47,0.734,1.4957,0.0914,-10.524,18.4583,17.572
1668684228.0,16566.08,-12.07,-1.61,1.729,0.1058,-11.8721,-1.5836,1.7007,0.1041,-20.984,4.6593,5.3962
1668684289.0,16575.11,9.03,-7.424,1.0786,0.0978,8.882,-7.3023,1.0609,0.0962,-4.53,12.6107,14.3284
1668684409.0,16564.96,-10.15,-4.268,1.1417,0.1202,-5.075,-2.134,0.5709,0.0601,-10.412,1.319,4.0582
1668684469.0,16571.6,6.64,-2.788,1.0583,0.0257,6.64,-2.788,1.0583,0.0257,-0.984,6.9007,10.6725
1668684529.0,16567.66,-3.94,-1.404,1.2507,0.0404,-3.94,-1.404,1.2507,0.0404,-3.52,1.71,6.6921
1668684590.0,16566.55,-1.11,-2.098,1.001,0.0213,-1.0918,-2.0636,0.9846,0.021,-2.532,-0.401,5.5608
1668684650.0,16571.53,4.98,0.094,1.153,-0.0896,4.98,0.094,1.153,-0.0896,2.354,3.426,10.6304
1668684710.0,16566.0,-5.53,-0.716,1.241,-0.0606,-5.53,-0.716,1.241,-0.0606,-2.46,-3.345,5.161
1668684770.0,16572.07,6.07,0.208,1.3163,-0.0763,6.07,0.208,1.3163,-0.0763,3.402,1.4087,11.3073
1668684830.0,16575.32,3.25,0.094,1.147,-0.0474,3.25,0.094,1.147,-0.0474,6.558,3.5117,14.6047
1668684890.0,16588.24,12.92,1.532,1.2887,-0.0732,12.92,1.532,1.2887,-0.0732,17.946,15.143,27.5979
1668684952.0,16584.26,-3.98,4.338,1.633,0.004,-3.8516,4.1981,1.5803,0.0039,9.628,9.53,23.6139
1668685011.0,16581.85,-2.41,2.546,1.3593,0.0531,-2.4508,2.5892,1.3823,0.054,4.672,5.7607,21.1508
1668685071.0,16580.98,-0.87,3.17,1.0987,0.0537,-0.87,3.17,1.0987,0.0537,0.632,3.792,20.2271
1668685132.0,16575.3,-5.68,1.782,1.0017,-0.0266,-5.5869,1.7528,0.9853,-0.0262,-6.83,-2.8897,14.5737
1668685190.0,16576.09,0.79,-0.004,-0.0957,-0.0881,0.8172,-0.0041,-0.099,-0.0911,-6.036,-2.004,15.4518
1668685250.0,16581.37,5.28,-2.43,-0.0967,-0.0784,5.28,-2.43,-0.0967,-0.0784,1.674,3.3727,20.8102
1668685310.0,16581.45,0.08,-0.578,0.023,-0.036,0.08,-0.578,0.023,-0.036,2.332,3.4297,20.9262
1668685370.0,16571.44,-10.01,-0.08,0.31,0.0018,-10.01,-0.08,0.31,0.0018,-7.598,-6.8903,10.9144
1668685431.0,16570.08,-1.36,-1.908,-0.1226,-0.072,-1.3377,-1.8767,-0.1206,-0.0708,-7.05,-8.1277,9.6264
1668685490.0,16580.7,10.62,-1.044,-0.7167,-0.0741,10.8,-1.0617,-0.7288,-0.0754,4.614,3.209,20.3205
1668685550.0,16585.8,5.1,0.922,-0.1183,-0.0491,5.1,0.922,-0.1183,-0.0491,8.792,8.4273,25.4696
1668685610.0,16581.73,-4.07,0.886,0.2113,-0.0177,-4.07,0.886,0.2113,-0.0177,3.836,4.146,21.4173
1668685671.0,16581.2,-0.53,0.056,0.1707,-0.0246,-0.5213,0.0551,0.1679,-0.0242,3.25,3.4453,20.9119
1668685730.0,16580.48,-0.72,1.952,0.2083,0.002,-0.7322,1.9851,0.2118,0.002,0.578,2.517,20.1899
1668685791.0,16587.74,7.26,2.08,-0.1907,-0.0254,7.141,2.0459,-0.1876,-0.025,5.758,9.9677,27.4753
1668685850.0,16594.13,6.39,1.408,-0.5153,-0.0372,6.4983,1.4319,-0.524,-0.0378,10.74,16.873,33.9025
1668685911.0,16602.94,8.81,1.666,-0.0773,-0.0106,8.6656,1.6387,-0.076,-0.0104,17.884,25.7603,42.7231
1668685971.0,16588.97,-13.97,4.242,0.8013,-0.0108,-13.97,4.242,0.8013,-0.0108,-0.328,10.989,28.7639
1668686030.0,16590.58,1.61,1.554,0.345,-0.0409,1.6373,1.5803,0.3508,-0.0416,-0.272,12.254,30.4148
1668686091.0,16592.76,2.18,2.02,0.4143,-0.0298,2.1443,1.9869,0.4075,-0.0293,-0.112,14.0197,32.6246
1668686160.0,16595.55,2.79,1.004,0.8894,-0.0104,2.4261,0.873,0.7734,-0.009,1.674,15.9203,35.425
1668686210.0,16586.14,-9.41,0.284,0.6813,0.0162,-11.292,0.3408,0.8176,0.0194,-8.02,5.829,25.9988
1668686280.0,16586.82,0.68,-3.36,0.706,-0.047,0.5829,-2.88,0.6051,-0.0403,-3.98,5.803,26.7258
1668686330.0,16589.42,2.6,-0.43,0.5073,-0.0545,3.12,-0.516,0.6088,-0.0654,-0.95,7.8957,29.3803
1668686401.0,16594.88,5.46,-0.232,0.7254,-0.0368,4.6141,-0.1961,0.613,-0.0311,4.742,12.6303,34.8771
1668686471.0,16602.86,7.98,0.424,0.9443,-0.0439,6.84,0.3634,0.8094,-0.0376,12.298,19.666,42.901
1668686511.0,16588.67,-14.19,1.462,1.0443,0.002,-21.285,2.193,1.5665,0.003,-3.354,4.4317,28.709
1668686570.0,16584.52,-4.15,0.506,0.7557,-0.0815,-4.2203,0.5146,0.7685,-0.0829,-8.01,-0.474,24.6405
1668686631.0,16586.7,2.18,-0.46,0.415,-0.1084,2.1443,-0.4525,0.4082,-0.1066,-5.37,1.291,26.9289
1668686691.0,16587.21,0.51,-0.544,0.3793,-0.1019,0.51,-0.544,0.3793,-0.1019,-4.316,1.4217,27.5408
1668686750.0,16589.6,2.39,-1.534,-0.0343,-0.1837,2.4305,-1.56,-0.0349,-0.1868,-0.392,3.846,30.1145
1668686821.0,16583.39,-6.21,-2.652,0.178,-0.1486,-5.2479,-2.2411,0.1504,-0.1256,-3.95,-2.542,24.0531
1668686871.0,16590.57,7.18,-1.056,0.0513,-0.2027,8.616,-1.2672,0.0616,-0.2432,4.286,4.5867,31.4358
1668686930.0,16585.16,-5.41,1.21,0.3197,-0.1647,-5.5017,1.2305,0.3251,-0.1675,-2.334,-1.143,26.1905
1668687001.0,16587.69,2.53,-0.308,0.3287,-0.1853,2.138,-0.2603,0.2778,-0.1566,0.504,1.0583,28.9058
1668687051.0,16590.17,2.48,0.096,0.3866,-0.1219,2.976,0.1152,0.4639,-0.1463,2.888,3.1517,31.5077
1668687110.0,16589.75,-0.42,0.114,0.2934,-0.0395,-0.4271,0.1159,0.2984,-0.0402,2.354,2.4383,31.1272
1668687170.0,16584.09,-5.66,1.272,0.2766,-0.0131,-5.66,1.272,0.2766,-0.0131,-4.578,-3.4983,25.4803
1668687230.0,16582.94,-1.15,-1.296,0.4217,-0.0836,-1.15,-1.296,0.4217,-0.0836,-4.432,-5.07,24.4139
1668687290.0,16576.06,-6.88,-0.444,0.4287,-0.1107,-6.88,-0.444,0.4287,-0.1107,-10.868,-12.3787,17.6446
1668687350.0,16581.82,5.76,-2.326,-0.1547,-0.0543,5.76,-2.326,-0.1547,-0.0543,-2.782,-6.464,23.4589
1668687410.0,16580.74,-1.08,-1.67,-0.1327,-0.0589,-1.08,-1.67,-0.1327,-0.0589,-2.192,-7.4113,22.4378
1668687470.0,16574.91,-5.83,-1.802,-0.033,-0.0569,-5.83,-1.802,-0.033,-0.0569,-6.22,-13.2083,16.6647
1668687530.0,16569.17,-5.74,-1.836,-0.2096,-0.0738,-5.74,-1.836,-0.2096,-0.0738,-10.124,-18.7387,10.9985
1668687590.0,16573.45,4.28,-2.754,-0.377,-0.0685,4.28,-2.754,-0.377,-0.0685,-3.09,-14.0817,15.347
1668687651.0,16575.18,1.73,-0.522,-0.4764,-0.0395,1.7016,-0.5134,-0.4686,-0.0389,-0.838,-11.8753,17.1165
1668687710.0,16572.85,-2.33,-1.328,-0.6316,-0.0634,-2.3695,-1.3505,-0.6423,-0.0645,-1.84,-13.5737,14.8499
1668687791.0,16565.22,-7.63,-1.578,-1.003,-0.0734,-5.6519,-1.1689,-0.743,-0.0544,-7.892,-20.2007,7.2933
1668687830.0,16561.36,-3.86,-1.938,-0.7917,-0.0957,-5.9385,-2.9815,-1.218,-0.1472,-9.814,-23.269,3.529
1668687891.0,16553.58,-7.78,-1.562,-0.974,-0.1147,-7.6525,-1.5364,-0.958,-0.1128,-16.032,-30.075,-4.1363
1668687951.0,16567.91,14.33,-3.974,-1.306,-0.1145,14.33,-3.974,-1.306,-0.1145,2.272,-14.439,10.3082
1668688011.0,16568.97,1.06,-1.454,-0.9213,-0.0302,1.06,-1.454,-0.9213,-0.0302,4.786,-12.4577,11.3984
1668688071.0,16571.84,2.87,-0.776,-0.5724,-0.0348,2.87,-0.776,-0.5724,-0.0348,8.432,-9.0153,14.3032
1668688141.0,16570.61,-1.23,1.324,-0.4993,-0.0433,-1.0543,1.1349,-0.428,-0.0371,5.878,-9.746,13.1165
1668688191.0,16568.43,-2.18,1.85,-0.627,-0.0476,-2.616,2.22,-0.7524,-0.0571,1.848,-11.299,10.9841
1668688250.0,16580.28,11.85,2.97,-0.8817,-0.0339,12.0508,3.0203,-0.8966,-0.0345,10.728,1.4327,22.868
1668688311.0,16581.57,1.29,2.474,-0.7526,0.0134,1.2689,2.4334,-0.7403,0.0132,9.544,3.4753,24.1446
1668688381.0,16576.64,-4.93,2.52,-0.2367,0.0404,-4.2257,2.16,-0.2029,0.0346,2.094,-1.218,19.1742
1668688430.0,16577.99,1.35,0.96,-0.2627,0.0278,1.6531,1.1755,-0.3217,0.034,2.484,0.3947,20.4964
1668688491.0,16579.94,1.95,1.476,-0.2903,0.0057,1.918,1.4518,-0.2855,0.0056,2.958,2.635,22.4407
1668688551.0,16580.72,0.78,2.302,-0.2423,0.0301,0.78,2.302,-0.2423,0.0301,1.436,3.6573,23.1906
1668688610.0,16578.02,-2.7,0.088,-0.296,-0.0096,-2.7458,0.0895,-0.301,-0.0098,-1.352,1.2533,20.5002
1668688671.0,16575.03,-2.99,-0.71,-0.179,-0.0228,-2.941,-0.6984,-0.1761,-0.0224,-3.632,-1.5577,17.533
1668688730.0,16570.86,-4.17,-0.322,-0.518,-0.0749,-4.2407,-0.3275,-0.5268,-0.0762,-7.48,-5.2097,13.4379
1668688791.0,16569.87,-0.99,-1.426,-0.4767,-0.0891,-0.9738,-1.4026,-0.4689,-0.0876,-7.044,-5.723,12.537
1668688851.0,16562.46,-7.41,-2.014,-0.594,-0.1292,-7.41,-2.014,-0.594,-0.1292,-12.44,-12.539,5.2562
1668688911.0,16566.17,3.71,-3.652,-0.9237,-0.1628,3.71,-3.652,-0.9237,-0.1628,-5.078,-7.9053,9.129
1668688971.0,16571.63,5.46,-2.37,-0.786,-0.163,5.46,-2.37,-0.786,-0.163,2.752,-1.6593,14.752
1668689031.0,16562.86,-8.77,-0.68,-0.4153,-0.1042,-8.77,-0.68,-0.4153,-0.1042,-5.338,-10.014,6.0862
1668689091.0,16550.69,-12.17,-1.6,-0.6693,-0.1115,-12.17,-1.6,-0.6693,-0.1115,-15.908,-21.5147,-5.9723
1668689151.0,16552.12,1.43,-3.836,-0.8457,-0.1626,1.43,-3.836,-0.8457,-0.1626,-10.642,-19.239,-4.3797
1668689215.0,16559.02,6.9,-2.068,-0.99,-0.1455,6.4688,-1.9387,-0.9281,-0.1364,-1.674,-11.349,2.6658
1668689273.0,16559.77,0.75,-1.43,-0.724,-0.1126,0.7759,-1.4793,-0.749,-0.1165,0.506,-9.875,3.5284
1668689332.0,16560.12,0.35,-2.372,-0.5047,-0.1259,0.3559,-2.4122,-0.5133,-0.128,3.228,-9.0203,4.0043
1668689391.0,16558.3,-1.82,-0.548,-0.3016,-0.1219,-1.8508,-0.5573,-0.3067,-0.124,1.956,-10.5387,2.3062
1668689451.0,16559.03,0.73,1.522,-0.505,-0.0866,0.73,1.522,-0.505,-0.0866,1.164,-9.3037,3.1228
1668689511.0,16561.16,2.13,1.382,-0.5384,-0.0867,2.13,1.382,-0.5384,-0.0867,1.912,-6.6353,5.3395
1668689571.0,16559.87,-1.29,0.428,-0.3896,-0.092,-1.29,0.428,-0.3896,-0.092,0.194,-7.5357,4.1415
1668689631.0,16558.92,-0.95,0.02,-0.1784,-0.1097,-0.95,0.02,-0.1784,-0.1097,-0.776,-8.3073,3.3012
1668689691.0,16556.16,-2.76,-0.24,-0.0813,-0.1108,-2.76,-0.24,-0.0813,-0.1108,-3.296,-10.986,0.652
1668689751.0,16555.58,-0.58,-0.428,0.086,-0.1001,-0.58,-0.428,0.086,-0.1001,-3.448,-11.652,0.1721
1668689811.0,16563.33,7.75,-0.69,-0.411,-0.0849,7.75,-0.69,-0.411,-0.0849,4.992,-3.491,8.007
1668689871.0,16564.01,0.68,0.434,-0.188,-0.0235,0.68,0.434,-0.188,-0.0235,5.238,-2.623,8.7105
1668689931.0,16560.81,-3.2,0.828,-0.261,-0.0192,-3.2,0.828,-0.261,-0.0192,1.21,-5.562,5.5297
1668689991.0,16586.19,25.38,0.378,-0.3267,-0.0421,25.38,0.378,-0.3267,-0.0421,26.212,20.1447,30.9518
