Time,Price,Difference 30m,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668680973.0,1193.76,1.1333,0.0,1.0,0.0,0.8260273274303882,986.0783823933002
1668681033.0,1193.79,1.0883,0.0,1.0,0.0,0.8260273274303882,986.1031632131233
1668681093.0,1193.29,0.5123,0.0,1.0,0.0,0.8260273274303882,985.690149549408
1668681154.0,1192.32,-0.491,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681214.0,1191.61,-1.1983,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681274.0,1191.47,-1.356,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681335.0,1191.24,-1.592,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681395.0,1189.68,-3.1867,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681455.0,1189.66,-3.2027,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681516.0,1190.65,-2.1303,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681576.0,1191.83,-0.8923,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681635.0,1191.67,-1.0577,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681696.0,1192.48,-0.26,1.0,0.0,984.8889030418004,0.0,984.8889030418004
1668681756.0,1192.85,0.04,0.0,1.0,0.0,0.8256603118931973,984.8889030418004
1668681816.0,1192.7,-0.181,1.0,0.0,984.7650539950164,0.0,984.7650539950164
1668681877.0,1193.5,0.6107,0.0,1.0,0.0,0.8251068738961176,984.7650539950164
1668681937.0,1194.1,1.1877,0.0,1.0,0.0,0.8251068738961176,985.260118119354
1668681997.0,1194.09,1.1633,0.0,1.0,0.0,0.8251068738961176,985.251867050615
1668682058.0,1194.27,1.356,0.0,1.0,0.0,0.8251068738961176,985.4003862879164
1668682118.0,1194.99,2.038,0.0,1.0,0.0,0.8251068738961176,985.9944632371216
1668682178.0,1194.61,1.594,0.0,1.0,0.0,0.8251068738961176,985.6809226250408
1668682239.0,1194.93,1.8917,0.0,1.0,0.0,0.8251068738961176,985.944956824688
1668682299.0,1193.01,-0.0517,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682359.0,1191.55,-1.4973,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682420.0,1192.19,-0.8,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682480.0,1191.94,-1.0193,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682540.0,1191.12,-1.779,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682601.0,1191.53,-1.2507,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682661.0,1192.14,-0.5473,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682721.0,1191.23,-1.369,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682781.0,1191.82,-0.6533,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682841.0,1192.13,-0.2787,1.0,0.0,984.3607516268072,0.0,984.3607516268072
1668682902.0,1192.91,0.5567,0.0,1.0,0.0,0.8251760414673421,984.3607516268072
1668682962.0,1192.7,0.3593,0.0,1.0,0.0,0.8251760414673421,984.187464658099
1668683022.0,1193.05,0.6967,0.0,1.0,0.0,0.8251760414673421,984.4762762726124
1668683083.0,1193.78,1.3787,0.0,1.0,0.0,0.8251760414673421,985.0786547828836
1668683143.0,1194.72,2.2417,0.0,1.0,0.0,0.8251760414673421,985.854320261863
1668683203.0,1194.54,1.9457,0.0,1.0,0.0,0.8251760414673421,985.7057885743988
1668683263.0,1197.05,4.2937,0.0,1.0,0.0,0.8251760414673421,987.7769804384818
1668683324.0,1198.63,5.6273,0.0,1.0,0.0,0.8251760414673421,989.0807585840004
1668683384.0,1198.55,5.2813,0.0,1.0,0.0,0.8251760414673421,989.0147445006828
1668683444.0,1197.38,3.8873,0.0,1.0,0.0,0.8251760414673421,988.0492885321662
1668683505.0,1198.27,4.587,0.0,1.0,0.0,0.8251760414673421,988.783695209072
1668683565.0,1201.4,7.524,0.0,1.0,0.0,0.8251760414673421,991.3664962188648
1668683625.0,1200.97,6.809,0.0,1.0,0.0,0.8251760414673421,991.011670521034
1668683686.0,1200.71,6.2733,0.0,1.0,0.0,0.8251760414673421,990.7971247502524
1668683746.0,1200.69,6.013,0.0,1.0,0.0,0.8251760414673421,990.7806212294232
1668683806.0,1199.43,4.5333,0.0,1.0,0.0,0.8251760414673421,989.7408994171742
1668683866.0,1200.65,5.5753,0.0,1.0,0.0,0.8251760414673421,990.7476141877644
1668683926.0,1202.78,7.4927,0.0,1.0,0.0,0.8251760414673421,992.5052391560896
1668683986.0,1201.59,6.043,0.0,1.0,0.0,0.8251760414673421,991.5232796667436
1668684047.0,1200.29,4.5103,0.0,1.0,0.0,0.8251760414673421,990.450550812836
1668684107.0,1199.84,3.8817,0.0,1.0,0.0,0.8251760414673421,990.0792215941756
1668684167.0,1199.75,3.564,0.0,1.0,0.0,0.8251760414673421,990.0049557504436
1668684228.0,1198.32,1.8607,0.0,1.0,0.0,0.8251760414673421,988.8249540111452
1668684289.0,1199.81,3.1463,0.0,1.0,0.0,0.8251760414673421,990.0544663129316
1668684409.0,1198.67,1.744,0.0,1.0,0.0,0.8251760414673421,989.1137656256592
1668684469.0,1199.0,1.8223,0.0,1.0,0.0,0.8251760414673421,989.3860737193432
1668684529.0,1198.49,1.0633,0.0,1.0,0.0,0.8251760414673421,988.9652339381948
1668684590.0,1198.55,0.9117,0.0,1.0,0.0,0.8251760414673421,989.0147445006828
1668684650.0,1198.93,1.0477,0.0,1.0,0.0,0.8251760414673421,989.3283113964404
1668684710.0,1198.14,0.0207,0.0,1.0,0.0,0.8251760414673421,988.6764223236814
1668684771.0,1198.69,0.3703,0.0,1.0,0.0,0.8251760414673421,989.1302691464884
1668684830.0,1199.12,0.6077,0.0,1.0,0.0,0.8251760414673421,989.4850948443192
1668684890.0,1200.48,1.7537,0.0,1.0,0.0,0.8251760414673421,990.6073342607148
1668684952.0,1199.76,0.786,0.0,1.0,0.0,0.8251760414673421,990.0132075108584
1668685011.0,1200.0,0.8267,0.0,1.0,0.0,0.8251760414673421,990.2112497608106
1668685071.0,1199.47,0.1207,0.0,1.0,0.0,0.8251760414673421,989.7739064588328
1668685132.0,1198.81,-0.7037,1.0,0.0,989.2292902714644,0.0,989.2292902714644
1668685190.0,1198.24,-1.3323,1.0,0.0,989.2292902714644,0.0,989.2292902714644
1668685250.0,1198.93,-0.6293,1.0,0.0,989.2292902714644,0.0,989.2292902714644
1668685311.0,1198.74,-0.832,1.0,0.0,989.2292902714644,0.0,989.2292902714644
1668685370.0,1197.98,-1.6373,1.0,0.0,989.2292902714644,0.0,989.2292902714644
1668685431.0,1197.47,-2.1377,1.0,0.0,989.2292902714644,0.0,989.2292902714644
1668685490.0,1199.49,0.0133,0.0,1.0,0.0,0.8247082428961178,989.2292902714644
1668685551.0,1200.36,0.9327,0.0,1.0,0.0,0.8247082428961178,989.9467864427838
1668685610.0,1200.21,0.7943,0.0,1.0,0.0,0.8247082428961178,989.8230802063496
1668685671.0,1200.7,1.3003,0.0,1.0,0.0,0.8247082428961178,990.2271872453688
1668685731.0,1200.96,1.518,0.0,1.0,0.0,0.8247082428961178,990.4416113885216
1668685791.0,1201.31,1.8577,0.0,1.0,0.0,0.8247082428961178,990.7302592735352
1668685851.0,1201.96,2.5567,0.0,1.0,0.0,0.8247082428961178,991.2663196314178
1668685911.0,1203.5,4.0843,0.0,1.0,0.0,0.8247082428961178,992.5363703254776
1668685971.0,1201.83,2.3073,0.0,1.0,0.0,0.8247082428961178,991.1591075598412
1668686030.0,1201.87,2.281,0.0,1.0,0.0,0.8247082428961178,991.192095889557
1668686091.0,1202.48,2.8203,0.0,1.0,0.0,0.8247082428961178,991.6951679177236
1668686160.0,1202.59,2.7917,0.0,1.0,0.0,0.8247082428961178,991.7858858244422
1668686210.0,1202.36,2.469,0.0,1.0,0.0,0.8247082428961178,991.596202928576
1668686280.0,1202.84,2.826,0.0,1.0,0.0,0.8247082428961178,991.9920628851662
1668686330.0,1203.07,2.928,0.0,1.0,0.0,0.8247082428961178,992.1817457810324
1668686401.0,1203.5,3.2053,0.0,1.0,0.0,0.8247082428961178,992.5363703254776
1668686471.0,1204.35,3.8903,0.0,1.0,0.0,0.8247082428961178,993.2373723319394
1668686511.0,1202.87,2.2297,0.0,1.0,0.0,0.8247082428961178,992.0168041324532
1668686571.0,1202.5,1.702,0.0,1.0,0.0,0.8247082428961178,991.7116620825816
1668686631.0,1202.78,1.855,0.0,1.0,0.0,0.8247082428961178,991.9425803905924
1668686691.0,1202.03,0.983,0.0,1.0,0.0,0.8247082428961178,991.3240492084204
1668686751.0,1203.37,2.2713,0.0,1.0,0.0,0.8247082428961178,992.4291582539012
1668686821.0,1202.86,1.641,0.0,1.0,0.0,0.8247082428961178,992.008557050024
1668686871.0,1203.07,1.7557,0.0,1.0,0.0,0.8247082428961178,992.1817457810324
1668686931.0,1202.77,1.3357,0.0,1.0,0.0,0.8247082428961178,991.9343333081636
1668687001.0,1203.39,1.8237,0.0,1.0,0.0,0.8247082428961178,992.4456524187592
1668687051.0,1203.4,1.662,0.0,1.0,0.0,0.8247082428961178,992.4538995011882
1668687111.0,1203.19,1.303,0.0,1.0,0.0,0.8247082428961178,992.28071077018
1668687171.0,1202.75,0.7147,0.0,1.0,0.0,0.8247082428961178,991.9178391433056
1668687230.0,1202.06,-0.1343,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687291.0,1201.01,-1.3373,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687350.0,1201.75,-0.648,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687411.0,1201.42,-1.0243,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687471.0,1200.42,-2.0647,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687530.0,1198.9,-3.5753,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687590.0,1199.3,-3.1067,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687651.0,1199.87,-2.4697,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687711.0,1199.3,-2.97,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687791.0,1198.12,-4.01,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687830.0,1198.15,-3.8563,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687891.0,1197.24,-4.6423,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668687951.0,1199.07,-2.6377,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688011.0,1198.89,-2.7003,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688071.0,1198.94,-2.5347,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688141.0,1198.12,-3.2247,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688191.0,1198.04,-3.1397,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688250.0,1199.71,-1.2877,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688311.0,1200.04,-0.803,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688381.0,1199.69,-1.0587,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688431.0,1200.15,-0.505,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688491.0,1200.37,-0.1973,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688551.0,1200.37,-0.142,1.0,0.0,991.3487904557072,0.0,991.3487904557072
1668688611.0,1200.43,0.018,0.0,1.0,0.0,0.8258280703212242,991.3487904557072
1668688671.0,1200.1,-0.231,1.0,0.0,991.0762671925012,0.0,991.0762671925012
1668688730.0,1199.01,-1.222,1.0,0.0,991.0762671925012,0.0,991.0762671925012
1668688791.0,1199.59,-0.5167,1.0,0.0,991.0762671925012,0.0,991.0762671925012
1668688851.0,1198.86,-1.12,1.0,0.0,991.0762671925012,0.0,991.0762671925012
1668688911.0,1199.6,-0.2287,1.0,0.0,991.0762671925012,0.0,991.0762671925012
1668688971.0,1200.24,0.531,0.0,1.0,0.0,0.8257317429784886,991.0762671925012
1668689031.0,1199.52,-0.1053,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689091.0,1198.19,-1.3507,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689151.0,1197.86,-1.5867,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689215.0,1198.83,-0.487,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689273.0,1198.86,-0.3707,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689332.0,1198.87,-0.3087,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689391.0,1199.01,-0.1677,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689451.0,1198.64,-0.528,1.0,0.0,990.4817403375566,0.0,990.4817403375566
1668689511.0,1199.22,0.093,0.0,1.0,0.0,0.8259383101829161,990.4817403375566
1668689571.0,1199.66,0.5357,0.0,1.0,0.0,0.8259383101829161,990.8451531940372
1668689631.0,1199.77,0.5943,0.0,1.0,0.0,0.8259383101829161,990.9360064081573
1668689691.0,1199.94,0.7103,0.0,1.0,0.0,0.8259383101829161,991.0764159208884
1668689751.0,1200.4,1.0803,0.0,1.0,0.0,0.8259383101829161,991.4563475435724
1668689811.0,1201.41,2.046,0.0,1.0,0.0,0.8259383101829161,992.2905452368572
1668689871.0,1201.3,1.852,0.0,1.0,0.0,0.8259383101829161,992.199692022737
1668689931.0,1201.22,1.6933,0.0,1.0,0.0,0.8259383101829161,992.1336169579224
1668689991.0,1204.48,4.85,0.0,1.0,0.0,0.8259383101829161,994.8261758491188
1668690051.0,1203.7,3.8553,0.0,1.0,0.0,0.8259383101829161,994.1819439671762
1668690111.0,1201.53,1.5523,0.0,1.0,0.0,0.8259383101829161,992.3896578340792
1668690171.0,1202.07,2.0427,0.0,1.0,0.0,0.8259383101829161,992.835664521578
1668690231.0,1201.09,0.9833,0.0,1.0,0.0,0.8259383101829161,992.0262449775986
1668690291.0,1198.14,-1.998,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690351.0,1197.44,-2.6237,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690411.0,1195.53,-4.436,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690471.0,1196.23,-3.5727,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690531.0,1196.85,-2.8237,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690591.0,1196.05,-3.5517,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690651.0,1194.12,-5.3637,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690711.0,1194.54,-4.7857,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690771.0,1193.25,-5.907,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690831.0,1194.16,-4.764,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690891.0,1195.57,-3.1753,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668690951.0,1194.77,-3.888,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691011.0,1195.87,-2.685,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691071.0,1194.53,-3.9263,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691131.0,1192.72,-5.592,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691191.0,1188.95,-9.157,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691251.0,1187.02,-10.7517,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691311.0,1191.0,-6.3843,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691371.0,1193.6,-3.5103,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691431.0,1192.24,-4.6683,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691491.0,1193.42,-3.2373,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691551.0,1192.64,-3.8,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691611.0,1194.27,-1.9113,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691671.0,1194.74,-1.2033,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691731.0,1195.07,-0.6547,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691791.0,1194.43,-1.0897,1.0,0.0,989.5897269625592,0.0,989.5897269625592
1668691851.0,1196.15,0.9653,0.0,1.0,0.0,0.8273123997513349,989.5897269625592
1668691911.0,1195.67,0.737,0.0,1.0,0.0,0.8273123997513349,989.1926170106786
1668691971.0,1192.68,-2.0577,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692031.0,1192.81,-1.6147,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692091.0,1191.5,-2.6487,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692151.0,1189.91,-4.0173,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692211.0,1191.62,-2.0563,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692271.0,1193.01,-0.536,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692331.0,1193.04,-0.3987,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692391.0,1191.46,-1.8517,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692451.0,1190.06,-3.0987,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692511.0,1189.83,-3.1933,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692572.0,1186.84,-6.0263,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692631.0,1188.16,-4.4927,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692691.0,1189.11,-3.3427,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692751.0,1189.76,-2.4773,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692811.0,1188.42,-3.6503,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692871.0,1189.4,-2.422,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692931.0,1187.98,-3.671,1.0,0.0,986.718952935422,0.0,986.718952935422
1668692992.0,1185.81,-5.683,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693051.0,1187.31,-4.0783,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693111.0,1187.66,-3.738,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693171.0,1187.35,-3.9367,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693231.0,1188.51,-2.5683,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693291.0,1189.73,-1.224,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693351.0,1188.01,-2.821,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693411.0,1189.1,-1.5767,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693471.0,1189.37,-1.1343,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693531.0,1190.26,-0.0653,1.0,0.0,986.718952935422,0.0,986.718952935422
1668693591.0,1190.76,0.595,0.0,1.0,0.0,0.8286463711708673,986.7189529354218
1668693651.0,1189.47,-0.5727,1.0,0.0,985.6499991166116,0.0,985.6499991166116
1668693711.0,1190.24,0.42,0.0,1.0,0.0,0.8281102963407477,985.6499991166116
1668693771.0,1191.09,1.451,0.0,1.0,0.0,0.8281102963407477,986.3538928685012
1668693832.0,1191.76,2.174,0.0,1.0,0.0,0.8281102963407477,986.9087267670496
1668693892.0,1192.47,2.919,0.0,1.0,0.0,0.8281102963407477,987.4966850774516
1668693951.0,1192.13,2.5467,0.0,1.0,0.0,0.8281102963407477,987.2151275766956
1668694011.0,1191.89,2.2327,0.0,1.0,0.0,0.8281102963407477,987.016381105574
1668694071.0,1190.78,1.1137,0.0,1.0,0.0,0.8281102963407477,986.0971786766356
1668694131.0,1189.68,0.088,0.0,1.0,0.0,0.8281102963407477,985.1862573506608
1668694191.0,1190.04,0.56,0.0,1.0,0.0,0.8281102963407477,985.4843770573434
1668694251.0,1189.52,0.0873,0.0,1.0,0.0,0.8281102963407477,985.0537597032462
1668694311.0,1189.72,0.3053,0.0,1.0,0.0,0.8281102963407477,985.2193817625144
1668694371.0,1189.6,0.189,0.0,1.0,0.0,0.8281102963407477,985.1200085269534
1668694431.0,1189.6,0.097,0.0,1.0,0.0,0.8281102963407477,985.1200085269534
1668694491.0,1191.12,1.569,0.0,1.0,0.0,0.8281102963407477,986.3787361773914
1668694551.0,1193.86,4.242,0.0,1.0,0.0,0.8281102963407477,988.647758389365
1668694611.0,1193.88,4.1253,0.0,1.0,0.0,0.8281102963407477,988.664320595292
1668694671.0,1191.57,1.6333,0.0,1.0,0.0,0.8281102963407477,986.7513858107448
1668694731.0,1191.03,1.021,0.0,1.0,0.0,0.8281102963407477,986.3042062507208
1668694791.0,1190.2,0.0893,0.0,1.0,0.0,0.8281102963407477,985.616874704758
1668694851.0,1191.33,1.073,0.0,1.0,0.0,0.8281102963407477,986.5526393396228
1668694912.0,1191.59,1.199,0.0,1.0,0.0,0.8281102963407477,986.7679480166717
1668694972.0,1189.55,-0.972,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695032.0,1188.96,-1.6353,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695094.0,1188.78,-1.8303,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695191.0,1187.25,-3.3287,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695214.0,1187.91,-2.6433,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695277.0,1188.57,-1.9437,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695337.0,1188.04,-2.447,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695396.0,1189.25,-1.163,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695457.0,1190.2,-0.1627,1.0,0.0,985.0786030121365,0.0,985.0786030121365
1668695517.0,1191.93,1.543,0.0,1.0,0.0,0.8264567575378893,985.0786030121365
1668695577.0,1192.99,2.5467,0.0,1.0,0.0,0.8264567575378893,985.9546471751264
1668695638.0,1192.12,1.6133,0.0,1.0,0.0,0.8264567575378893,985.2356297960685
1668695698.0,1192.32,1.8013,0.0,1.0,0.0,0.8264567575378893,985.400921147576
1668695758.0,1194.0,3.4863,0.0,1.0,0.0,0.8264567575378893,986.7893685002398
1668695819.0,1194.28,3.704,0.0,1.0,0.0,0.8264567575378893,987.0207763923504
1668695879.0,1193.26,2.6043,0.0,1.0,0.0,0.8264567575378893,986.1777904996618
1668695939.0,1193.19,2.4517,0.0,1.0,0.0,0.8264567575378893,986.1199385266342
1668696000.0,1191.36,0.5047,0.0,1.0,0.0,0.8264567575378893,984.6075226603396
1668696060.0,1192.47,1.5707,0.0,1.0,0.0,0.8264567575378893,985.5248896612068
1668696120.0,1192.63,1.6323,0.0,1.0,0.0,0.8264567575378893,985.657122742413
1668696181.0,1193.98,2.8853,0.0,1.0,0.0,0.8264567575378893,986.772839365089
1668696241.0,1194.0,2.7593,0.0,1.0,0.0,0.8264567575378893,986.7893685002398
1668696301.0,1194.8,3.4127,0.0,1.0,0.0,0.8264567575378893,987.45053390627
1668696362.0,1194.94,3.43,0.0,1.0,0.0,0.8264567575378893,987.5662378523256
1668696422.0,1196.98,5.434,0.0,1.0,0.0,0.8264567575378893,989.2522096377028
1668696482.0,1195.15,3.5007,0.0,1.0,0.0,0.8264567575378893,987.7397937714084
1668696543.0,1195.83,4.0613,0.0,1.0,0.0,0.8264567575378893,988.301784366534
1668696603.0,1195.52,3.5913,0.0,1.0,0.0,0.8264567575378893,988.0455827716974
1668696663.0,1196.45,4.344,0.0,1.0,0.0,0.8264567575378893,988.8141875562076
1668696724.0,1195.92,3.6433,0.0,1.0,0.0,0.8264567575378893,988.3761654747126
1668696783.0,1195.31,2.889,0.0,1.0,0.0,0.8264567575378893,987.8720268526145
1668696844.0,1194.92,2.307,0.0,1.0,0.0,0.8264567575378893,987.5497087171748
1668696920.0,1194.07,1.2583,0.0,1.0,0.0,0.8264567575378893,986.8472204732674
1668696966.0,1194.7,1.712,0.0,1.0,0.0,0.8264567575378893,987.3678882305164
1668697026.0,1194.47,1.2337,0.0,1.0,0.0,0.8264567575378893,987.1778031762826
1668697087.0,1193.81,0.355,0.0,1.0,0.0,0.8264567575378893,986.6323417163076
1668697147.0,1194.21,0.5803,0.0,1.0,0.0,0.8264567575378893,986.9629244193228
1668697208.0,1193.1,-0.7353,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697268.0,1192.29,-1.6737,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697328.0,1191.68,-2.3533,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697388.0,1191.04,-2.985,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697450.0,1189.61,-4.35,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697510.0,1192.33,-1.5463,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697570.0,1193.17,-0.7067,1.0,0.0,986.0455574184556,0.0,986.0455574184556
1668697631.0,1194.18,0.331,0.0,1.0,0.0,0.8257093213907917,986.0455574184556
1668697691.0,1194.83,0.9843,0.0,1.0,0.0,0.8257093213907917,986.5822684773595
1668697751.0,1195.09,1.192,0.0,1.0,0.0,0.8257093213907917,986.7969529009212
1668697812.0,1194.65,0.6887,0.0,1.0,0.0,0.8257093213907917,986.4336407995094
1668697871.0,1194.19,0.119,0.0,1.0,0.0,0.8257093213907917,986.0538145116695
1668697931.0,1195.02,0.8917,0.0,1.0,0.0,0.8257093213907917,986.7391532484238
1668697992.0,1194.58,0.372,0.0,1.0,0.0,0.8257093213907917,986.375841147012
1668698052.0,1195.62,1.392,0.0,1.0,0.0,0.8257093213907917,987.2345788412582
1668698112.0,1196.01,1.728,0.0,1.0,0.0,0.8257093213907917,987.5566054766008
1668698173.0,1195.66,1.3377,0.0,1.0,0.0,0.8257093213907917,987.267607214114
1668698233.0,1199.4,5.0537,0.0,1.0,0.0,0.8257093213907917,990.3557600761156
1668698293.0,1201.32,6.893,0.0,1.0,0.0,0.8257093213907917,991.9411219731858
1668698354.0,1208.93,14.2973,0.0,1.0,0.0,0.8257093213907917,998.2247699089698
1668698414.0,1209.35,14.2807,0.0,1.0,0.0,0.8257093213907917,998.5715678239538
1668698474.0,1212.66,17.1297,0.0,1.0,0.0,0.8257093213907917,1001.3046656777576
1668698535.0,1213.53,17.4593,0.0,1.0,0.0,0.8257093213907917,1002.0230327873674
1668698595.0,1215.0,18.3423,0.0,1.0,0.0,0.8257093213907917,1003.2368254898118
1668698655.0,1214.45,17.136,0.0,1.0,0.0,0.8257093213907917,1002.782685363047
1668698716.0,1215.0,17.035,0.0,1.0,0.0,0.8257093213907917,1003.2368254898118
1668698776.0,1212.98,14.3173,0.0,1.0,0.0,0.8257093213907917,1001.5688926606024
1668698836.0,1210.43,11.158,0.0,1.0,0.0,0.8257093213907917,999.463333891056
1668698897.0,1212.53,12.726,0.0,1.0,0.0,0.8257093213907917,1001.1973234659766
1668698957.0,1213.34,12.912,0.0,1.0,0.0,0.8257093213907917,1001.8661480163032
1668699017.0,1213.45,12.3843,0.0,1.0,0.0,0.8257093213907917,1001.9569760416562
1668699078.0,1209.56,7.816,0.0,1.0,0.0,0.8257093213907917,998.744966781446
1668699138.0,1210.95,8.6303,0.0,1.0,0.0,0.8257093213907917,999.8927027381792
1668699198.0,1210.29,7.328,0.0,1.0,0.0,0.8257093213907917,999.3477345860612
1668699259.0,1210.59,6.9863,0.0,1.0,0.0,0.8257093213907917,999.5954473824784
1668699319.0,1208.29,3.987,0.0,1.0,0.0,0.8257093213907917,997.6963159432796
1668699379.0,1208.03,3.195,0.0,1.0,0.0,0.8257093213907917,997.481631519718
1668699440.0,1208.55,3.2197,0.0,1.0,0.0,0.8257093213907917,997.9110003668412
